wikipedia_movie_id,name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
12139040,The Orphanage,78638987.0,3400000.0,7161284.0,233323.0,7.4,162000.0,4053.0,J.A. Bayona,None
10432695,The Ring of Terror,None,None,None,None,1.8,1400.0,None,Clark L. Paylow,None
14234170,Skinheads USA: Soldiers of the Race War,None,None,None,None,6.3,382.0,None,David Keane,None
3312110,The Cherokee Kid,None,None,None,None,6.0,1700.0,None,Paris Barclay,None
32393998,A Hoosier Romance,None,None,None,None,None,None,None,Colin Campbell,None
8530244,The Art of War 2,61773.0,13300000.0,None,None,4.3,4000.0,None,Josef Rusnak,None
15826744,Hills of Home,None,None,None,None,6.6,661.0,None,Fred M. Wilcox,None
36329507,Ricky 1,None,None,None,None,None,None,None,None,None
2332623,Opération béton,None,None,None,None,5.2,303.0,None,Jean-Luc Godard,None
8173945,The Great American Cowboy,None,None,None,None,6.8,120.0,None,Kieth Merrill,None
15802854,The Black Book,None,None,None,None,6.6,16.0,None,Spencer Gordon Bennet,None
2473644,Fullmetal Alchemist the Movie: Conqueror of Shamballa,10197984.0,None,None,None,7.3,12000.0,None,Seiji Mizushima,None
19133615,The Norman Rockwell Code,None,None,None,None,7.1,19.0,None,Alfred Thomas Catalfo,None
14510084,The Princess of New York,None,None,None,None,6.6,38.0,None,Donald Crisp,None
32225128,Kongi's Harvest,None,None,None,None,6.5,41.0,None,Ossie Davis,None
3386834,Shalimar,None,None,None,None,6.3,609.0,None,Krishna Shah,None
17877987,An Elephant on His Hands,None,None,None,None,6.6,12.0,None,Al Christie,None
35203690,I Want a Solution,None,None,None,None,6.9,202.0,None,Said Marzouk,None
32031763,Blue Like Jazz: The Movie,595018.0,1200000.0,595018.0,261190.0,5.8,3000.0,None,Steve Taylor,None
9919246,Proceso a la conciencia,None,None,None,None,None,None,None,Agustín Navarro,None
7368127,Home Base,None,None,None,None,None,None,None,None,None
33624127,Patrani,None,None,None,None,None,None,None,Vijay Bhatt,None
8314093,Journey Into Self,None,None,None,None,6.4,111.0,None,Bill McGaw,None
21795704,Day of the Evil Gun,None,None,None,None,6.4,1400.0,None,Jerry Thorpe,None
5833388,Triplex,None,None,None,None,4.8,48.0,None,Georges Lautner,None
10070959,Chokher Bali,146732.0,None,None,None,7.0,1800.0,None,Rituparno Ghosh,None
32998312,A Daughter of Australia,None,None,None,None,None,None,None,Gaston Mervale,None
29591794,Willful Murder,None,None,None,None,7.5,71.0,None,Kei Kumai,None
9253028,Carolina,None,None,None,None,6.0,88.0,None,Henry King,None
11963758,Phantom Of Chinatown,None,None,None,None,5.8,799.0,None,Phil Rosen,None
25748783,Blue Songs,None,None,None,None,None,None,None,Joseph Santley,None
32416925,The Egg Crate Wallop,None,None,None,None,None,None,None,Jerome Storm,None
11159076,Germany Pale Mother,6988.0,None,None,None,7.2,821.0,None,Helma Sanders-Brahms,None
3766272,Sweet Chocolate Brown,None,None,None,None,None,None,None,None,None
20826983,After the Ball,None,None,None,None,6.0,92.0,None,Compton Bennett,None
33962101,S.R.K.,None,None,None,None,None,None,None,None,None
36017798,Mata Hari,None,None,None,None,None,None,None,Friedrich Feher,None
11141920,Meendum Kokila,None,None,None,None,6.3,138.0,None,G.N. Rangarajan,None
1233458,America Undercover,None,None,None,None,6.9,323.0,None,Lee Grant,None
35176390,The Whisperer in Darkness,None,None,None,None,6.5,3500.0,None,Sean Branney,None
29136621,The Viper,None,None,None,None,None,None,None,Roy William Neill,None
31190282,The Sea Urchin,None,None,None,None,None,None,None,Graham Cutts,None
28359695,Second Half,204793.0,None,None,None,5.4,115.0,None,Hilde Heier,None
1207151,World War III,None,None,None,None,6.5,772.0,None,David Soul,None
17035291,Kaash,None,None,None,None,6.5,238.0,None,Mahesh Bhatt,None
19817157,Marching On!,None,None,None,None,4.8,38.0,None,Spencer Williams,None
17856211,Choose Your Own Adventure The Abominable Snowman,None,2000000.0,None,None,7.0,109.0,None,Bob Doucette,None
2478922,Samurai Cop,None,None,None,None,None,None,None,None,None
11338188,Creepshow,None,None,None,None,None,None,None,None,None
15361557,Back to the Egg,None,None,None,None,7.7,23.0,None,Keef,None
16166814,Ezhumalai,None,None,None,None,5.6,155.0,None,Arjun Sarja,None
20312052,The Canadians,None,None,None,None,5.4,287.0,None,Burt Kennedy,None
9668215,April Madhathil,None,None,None,None,6.3,115.0,None,S.S. Stanley,None
28276525,Bank Brothers,None,17559.0,None,None,3.4,118.0,None,Kenneth Guertin,None
4449647,Stag Night,45927.0,1500000.0,None,None,4.8,3400.0,None,Peter A. Dowling,None
8260298,The Angrez,None,1000000.0,None,None,7.5,505.0,None,Kuntaa Nikkil,None
29966342,Buruuba,None,None,None,None,5.9,11.0,None,Shigeyoshi Suzuki,None
10070946,Iczer Girl Iczelion,None,None,None,None,6.9,57.0,None,Toshiki Hirano,None
35758952,Nucingen House,21618.0,None,None,None,6.1,170.0,None,Raúl Ruiz,None
10279413,Love Conquers All,None,100000.0,None,None,5.6,131.0,None,Chui Mui Tan,None
16200112,Sailor of the King,None,1220000.0,None,None,6.7,677.0,None,Roy Boulting,None
29271614,Hackers in Wonderland,None,50000.0,None,None,6.2,5.0,None,Russell Barnes,None
5818885,Missile,None,None,None,None,7.2,162.0,None,Frederick Wiseman,None
27526292,Merci pour le chocolat,7972251.0,None,443238.0,14868.0,6.7,5800.0,None,Claude Chabrol,None
12955054,Thirty Days,None,None,None,None,None,None,None,Will Louis,None
9919292,Disloque en el presidio,None,None,None,None,None,None,None,None,None
34363336,Blondie for Victory,None,None,None,None,6.0,197.0,None,Frank R. Strayer,None
7591721,Igor,30893885.0,25000000.0,19528602.0,7803347.0,5.9,24000.0,None,Tony Leondis,None
8948572,The Sea Wolf,6192.0,1013217.0,None,None,7.5,4300.0,None,Michael Curtiz,None
97740,Darling,137.0,400000.0,None,None,7.0,7700.0,None,John Schlesinger,None
32273306,Dashavatar,None,None,None,None,None,None,None,None,None
15310429,L'Homme à tout faire,None,550000.0,None,None,7.0,106.0,None,Micheline Lanctôt,None
26691035,Storm,None,70000.0,None,None,5.3,75.0,None,David Winning,None
12186543,"So Evil, So Young",None,None,None,None,5.2,181.0,None,Godfrey Grayson,None
20323018,Aasmaan,None,None,None,None,4.9,19.0,None,Tony Juneja,None
16166802,Arputham,None,None,None,None,6.0,6.0,None,Arpudhan,None
9919371,Nacidos para cantar,None,None,None,None,6.0,7.0,None,Emilio Gómez Muriel,None
9343586,The Hanoi Hilton,760000.0,None,760000.0,17784.0,6.1,1200.0,None,Lionel Chetwynd,None
1110047,October Sky,34698753.0,25000000.0,32570685.0,5905250.0,7.8,96000.0,4545.0,Joe Johnston,None
14409654,Pirate Radio USA,None,49000.0,None,None,8.1,71.0,None,Jeff Pearson,None
11141929,Aakali Rajyam,None,None,None,None,8.3,1100.0,None,K. Balachander,None
33784082,Mexican Boarders,None,None,None,None,6.8,395.0,None,Friz Freleng,None
27994978,Raggedy Ann and Raggedy Andy,None,None,None,None,7.2,132.0,None,Dave Fleischer,None
3293241,The Delhi Way,None,None,None,None,6.7,53.0,None,James Ivory,None
34896525,Regalo di Natale,None,810000000.0,None,None,7.6,1500.0,None,Pupi Avati,None
77460,Boxing Helena,1796389.0,None,1796389.0,787724.0,4.7,13000.0,4673.0,Jennifer Lynch,None
642867,The Earthling,None,None,None,None,6.8,1800.0,None,Peter Collinson,None
35929614,Les Sous-doués en vacances,None,None,None,None,4.8,1600.0,None,Claude Zidi,None
1362608,Material Girls,16925277.0,None,11449638.0,4603121.0,3.9,23000.0,None,Martha Coolidge,None
24307914,Krishna,None,None,None,None,8.6,2000.0,None,Sarvadaman Banerjee,None
35936945,Mekong Hotel,2502.0,None,2502.0,999.0,6.1,871.0,None,Apichatpong Weerasethakul,None
29201404,Hayde Bre,46266.0,None,None,None,5.3,93.0,None,Orhan Oguz,None
17607446,Fixer Dugan,None,None,None,None,5.9,123.0,None,Lew Landers,None
3287436,Coraline,131777210.0,60000000.0,82435595.0,16849640.0,7.7,256000.0,460.0,Henry Selick,None
17862288,Document of the Dead,None,35000.0,None,None,6.7,962.0,None,Roy Frumkes,None
21244773,Karnaval,None,None,None,None,6.9,391.0,None,Thomas Vincent,None
27524720,A Fish in the Bathtub,1237.0,None,1237.0,1237.0,5.9,514.0,None,Joan Micklin Silver,None
666923,The Lost World: Jurassic Park,618638999.0,73000000.0,229086679.0,72132785.0,6.5,437000.0,1789.0,Steven Spielberg,None
3484353,Stephen Tobolowsky's Birthday Party,None,None,None,None,7.8,304.0,None,Robert Brinkmann,None
14855818,Lady Libertine,None,None,None,None,4.6,407.0,None,Gérard Kikoïne,None
23485396,Star of Midnight,None,280000.0,None,None,6.7,1700.0,None,Stephen Roberts,None
4685563,Pierrepoint,824856.0,None,23192.0,2028.0,7.4,5600.0,None,Adrian Shergold,None
18110194,Lon of Lone Mountain,None,None,None,None,None,None,None,Joseph De Grasse,None
20311714,Green Vs. Red,None,None,None,None,5.7,301.0,None,Shigeyuki Miya,None
4861656,The Blindflyers,702.0,None,None,None,6.5,134.0,None,Bernd Sahling,None
9019114,Socha Na Tha,None,None,None,None,7.4,7900.0,None,Imtiaz Ali,None
33032071,Russia Aflame,None,None,None,None,None,None,None,None,None
4242732,Wholly Moses,14155617.0,None,14155617.0,3625280.0,4.7,2200.0,None,Gary Weis,None
28140589,Blackjack,None,10000000.0,None,None,4.8,4400.0,None,John Woo,None
28265825,Inside of Me,None,None,None,None,6.9,8.0,None,Robert X. Golphin,None
2296633,Waydowntown,48333.0,1000000.0,48333.0,21489.0,6.7,1900.0,None,Gary Burns,None
25929225,Malootty,None,None,None,None,7.2,256.0,None,Bharathan,None
28177256,Sweet Revenge,None,None,None,None,3.9,312.0,None,Mark Sobel,None
4492505,Come and See,20929648.0,None,71909.0,16053.0,8.4,92000.0,505.0,Elem Klimov,None
33841621,Who Is the Craftiest,None,None,None,None,5.2,30.0,None,Man Kit Poon,None
7385632,The Shriner's Daughter,None,None,None,None,None,None,None,Tom Ricketts,None
24415105,Night Alarm,None,None,None,None,5.8,111.0,None,Spencer Gordon Bennet,None
34812251,Au nom du Christ aka In the name of Christ,None,None,None,None,6.1,177.0,None,Roger Gnoan M'Bala,None
17624737,A Year Toward Tomorrow,None,None,None,None,5.4,60.0,None,Edmond Levy,None
8351318,Khao Chon Kai,817112.0,None,None,None,5.4,28.0,None,Withit Kamsrakaew,None
972940,Millennium,5777099.0,None,5777099.0,1614692.0,5.7,6800.0,None,Michael Anderson,None
58147,The Manchurian Candidate,2757256.0,2200000.0,2757256.0,87850.0,7.9,79000.0,4495.0,John Frankenheimer,None
22047382,Miracle Lane 2,None,None,None,None,5.9,2300.0,None,Greg Beeman,None
19463174,Krishna Cottage,None,None,None,None,5.2,1300.0,None,Santram Varma,None
31978264,Aazhakadal,None,None,None,None,None,None,None,None,None
2723452,Overnight Delivery,None,12000000.0,None,None,6.1,6900.0,None,Jason Bloom,None
28970651,Mumbhai Connection,None,None,None,None,5.4,33.0,None,Atlanta Nagendra,None
33414827,Charno Ki Saugandh,None,None,None,None,5.7,68.0,None,K. Bapaiah,None
26363172,The White Lions,None,None,None,None,5.5,131.0,None,Mel Stuart,None
20414383,The Dark Wave,None,None,None,None,None,None,None,Jean Negulesco,None
9759104,Kon-Tiki,None,None,None,None,7.9,2800.0,None,Thor Heyerdahl,None
16113118,Stella Dallas,None,700000.0,None,None,7.3,412.0,None,Henry King,None
31249513,Aalibabayum Aarara Kallanmarum,None,None,None,None,5.4,56.0,None,Sathish Mannarkad,None
31769881,From up on Poppy Hill,61485364.0,22000000.0,1002895.0,57585.0,7.4,49000.0,None,Gorô Miyazaki,None
14651124,The Wave,None,None,None,None,7.1,3300.0,None,Alexander Grasshoff,None
26266613,Picture Book of a Beautiful Young Girl: Soaked Uniform,None,None,None,None,None,None,None,None,None
35010932,Alarm in Peking,None,None,None,None,5.8,15.0,None,Herbert Selpin,None
33275287,Two Against the World,None,None,None,None,6.1,699.0,None,William C. McGann,None
35004573,De Boma à Tshela,None,None,None,None,None,None,None,Ernest Genval,None
35667591,Mt Zion,1185102.0,None,None,None,6.0,268.0,None,Tearepa Kahi,None
24089867,I Dream of Murder,None,1600000.0,None,None,4.7,151.0,None,Neill Fearnley,None
6554432,Yellow Sky,None,None,5600000.0,None,7.4,5600.0,None,William A. Wellman,None
20983990,Volta,None,None,None,None,5.2,72.0,None,Wenn V. Deramas,None
3121161,Addio Zio Tom,None,None,None,None,6.5,1700.0,None,Gualtiero Jacopetti,None
32749464,Ardhanareeswaran,None,None,None,None,None,None,None,None,None
5909258,Nirvana – A Classic Album Under Review – In Utero,None,None,None,None,None,None,None,None,None
24177916,Voyage,None,None,None,None,5.4,800.0,None,John Mackenzie,None
21503624,Bandits,None,7000000.0,None,None,6.4,3200.0,None,Katja von Garnier,None
24928132,Four Stars,None,None,None,None,6.3,100.0,None,Andy Warhol,None
1045457,Finding Neverland,116650613.0,25000000.0,51680613.0,220524.0,7.7,211000.0,4532.0,Marc Forster,None
1212256,Homeward Bound: The Incredible Journey,41833324.0,None,41833324.0,60672.0,6.9,50000.0,2110.0,Duwayne Dunham,None
1080024,Cowards Bend the Knee,25860.0,None,25860.0,7030.0,6.9,1500.0,None,Guy Maddin,None
28148325,Mort & Phil. Mission: Save Earth,11982346.0,10000000.0,None,None,3.7,690.0,None,Miguel Bardem,None
28846082,Generał. Zamach na Gibraltarze,113728.0,None,None,None,4.3,152.0,None,Anna Jadowska,None
15897239,Kadhal Kaditham,None,None,None,None,None,None,None,None,None
20903293,Maha Chor,None,None,None,None,5.9,58.0,None,Narendra Bedi,None
30456652,Rebel,270300000.0,None,None,None,4.8,2400.0,None,Raghava Lawrence,None
30834047,La presidenta municipal,None,None,None,None,7.1,68.0,None,Fernando Cortés,None
18675873,Toto the Third Man,None,None,None,None,6.4,115.0,None,Mario Mattoli,None
23241533,Captive,None,None,None,None,4.6,321.0,None,Roger Cardinal,None
8145571,In the Shadow of the Stars,None,None,None,None,6.6,206.0,None,Allie Light,None
27588203,Jhing Chik Jhing,None,None,None,None,8.4,54.0,None,Nitin Nandan,None
6250825,Die Nibelungen: Siegfried,None,None,None,None,8.1,6400.0,None,Fritz Lang,None
10801014,Amici miei Atto II,None,None,None,None,7.6,3200.0,None,Mario Monicelli,None
2913859,The Fast and the Furious: Tokyo Drift,158964610.0,85000000.0,62514415.0,23973840.0,6.0,292000.0,1631.0,Justin Lin,None
8261602,Nuvve Nuvve,None,None,None,None,7.5,860.0,None,Trivikram Srinivas,None
33016471,Ghost Pub,None,None,None,None,6.9,51.0,None,Takayoshi Watanabe,None
2707482,Die Supernasen,None,None,None,None,4.6,1300.0,None,Dieter Pröttel,None
20226885,Apartment for Peggy,None,None,None,None,7.3,1100.0,None,George Seaton,None
3268070,Everest,127990128.0,None,87178599.0,364244.0,7.0,3400.0,None,David Breashears,None
8407838,From Hare To Heir,None,None,None,None,7.8,612.0,None,Friz Freleng,None
23389361,Shooting Stars,None,None,None,None,7.2,462.0,None,Anthony Asquith,None
18621136,Pandhayam,None,None,None,None,6.9,94.0,None,S.A. Chandrashekhar,None
20903213,Mazaaq,None,None,None,None,6.7,21.0,None,Haidar Ali,None
23922926,Certain Fury,1381091.0,None,1381091.0,None,5.3,707.0,None,Stephen Gyllenhaal,None
2528901,Elevated,None,None,None,None,6.8,927.0,None,Vincenzo Natali,None
25974893,The Comeback Trail,None,None,None,None,6.6,68.0,None,Harry Hurwitz,None
242539,An Officer and a Gentleman,129795554.0,7500000.0,129795554.0,3304679.0,7.0,61000.0,3212.0,Taylor Hackford,None
24353734,The Peking Medallion,None,None,None,None,5.6,216.0,None,James Hill,None
1614875,The Rookie,80693537.0,22000000.0,75600072.0,16021684.0,6.9,37000.0,4702.0,John Lee Hancock,None
24166065,Money Movers,None,550000.0,None,None,6.5,927.0,None,Bruce Beresford,None
13599724,Adan Ronquillo,None,None,None,None,6.8,27.0,None,Joey Del Rosario,None
28372143,Dessinateur: Chamberlain,None,None,None,None,3.0,30.0,None,Georges Méliès,None
17877496,We Did It,None,None,None,None,5.7,172.0,None,Dave Fleischer,None
25489035,Bad Karma,None,None,None,None,5.4,169.0,None,Alex Chandon,None
27900976,Long Live the Island Frogs,None,None,None,None,None,None,None,Jung Jin-woo,None
15332978,Kokey,None,None,None,None,6.6,26.0,None,Jojit Lorenzo,None
13023948,Stowaway in the Sky,None,None,None,None,6.5,201.0,None,Albert Lamorisse,None
31746580,Barravento,None,None,None,None,7.1,829.0,None,Glauber Rocha,None
19799849,1-2-3 Go,None,None,None,None,5.2,83.0,None,Edward L. Cahn,None
3737862,The Next Best Thing,24362772.0,25000000.0,14990582.0,5870387.0,4.7,12000.0,None,John Schlesinger,None
23877633,Interrogation,None,None,None,None,8.0,3600.0,None,Ryszard Bugajski,None
23919342,Hungry Hill,None,None,None,None,6.2,587.0,None,Brian Desmond Hurst,None
9126272,The Exceptional Jivatma Valettas,None,None,None,None,None,None,None,None,None
19407690,The Fuller Brush Man,None,None,None,None,6.8,629.0,None,S. Sylvan Simon,None
33941979,Mr. India,None,None,None,None,7.1,41.0,None,G.P. Sippy,None
18719326,Birth of a Community: Jews and the Gold Rush,None,None,None,None,None,None,None,None,None
13504095,'If Only' Jim,None,None,None,None,2.9,36.0,None,Jacques Jaccard,None
21425748,Sob o Céu da Bahia,None,None,None,None,None,None,None,Ernesto Remani,None
12888902,Father Brown,None,None,None,None,6.7,1600.0,None,Robert Hamer,None
2514817,Guilty by Suspicion,9480198.0,13000000.0,9480198.0,2278290.0,6.5,9300.0,None,Irwin Winkler,None
25011177,Kiss Me Goodbye,15782759.0,None,15782759.0,1345672.0,5.9,2400.0,None,Robert Mulligan,None
228355,The Naked Gun: From the Files of Police Squad!,78756177.0,12000000.0,78756177.0,9331746.0,7.6,180000.0,1993.0,David Zucker,None
9391477,A Very Young Lady,None,None,None,None,5.5,48.0,None,Harold D. Schuster,None
33231130,SuperClásico,2701266.0,18400000.0,None,None,6.3,2600.0,None,Ole Christian Madsen,None
232795,"South Park: Bigger, Longer & Uncut",83137603.0,21000000.0,52037603.0,11335889.0,7.7,212000.0,4111.0,Trey Parker,None
23757079,Allotment Wives,None,None,None,None,6.0,556.0,None,William Nigh,None
17918771,Sangama,None,20000000.0,None,None,6.8,40.0,None,Ravi Varma,None
31097634,My Dear Karadi,None,None,None,None,4.7,109.0,None,Sandhya Mohan,None
31665570,Bill Cracks Down,None,None,None,None,5.6,109.0,None,William Nigh,None
1975933,Ugetsu,24959.0,None,11197.0,6154.0,8.2,25000.0,None,Kenji Mizoguchi,None
16368732,Gli ultimi giorni di Pompeo,None,None,None,None,None,None,None,Mario Mattoli,None
31688492,Hack Job,None,None,None,None,None,None,None,None,None
34984992,Agaïssa,None,None,None,None,None,None,None,None,None
22770416,London's Trafalgar Square,None,None,None,None,5.4,897.0,None,William Carr Crofts,None
17487814,Mordshunger,None,2000000.0,None,None,5.6,92.0,None,Robert-Adrian Pejo,None
26553327,Sunny Side of the Street,None,None,None,None,5.6,104.0,None,Richard Quine,None
25810429,One Day in the Future,307782.0,None,None,None,5.0,1100.0,None,Bogachan Dündar,None
8029549,Mr. Suave,None,None,None,None,7.0,64.0,None,Joyce Bernal,None
22387563,The H-Man Cometh,None,None,None,None,None,None,None,None,None
8665344,Invigningen,None,None,None,None,None,None,None,None,None
32908562,Riders of the Black Hills,None,None,None,None,6.1,31.0,None,George Sherman,None
