producer,producer_popularity,year,movie_title,wikipedia_movie_id,movie_score
H. Bruce Humberstone,0.0,1941.0,To the Shores of Tripoli,9382558,67.46945630036066
John Ford,69.63639940373385,1941.0,Tobacco Road,12813350,69.78969013278736
Samuel Armstrong,0.0,1941.0,Dumbo,172299,74.26974950500842
Alberto Cavalcanti,0.0,1942.0,Went the Day Well?,2044745,67.70031404586608
Richard Thorpe,24.183983950687832,1942.0,Tarzan's New York Adventure,2990106,72.79473547139881
Michael Powell,0.0,1942.0,One of Our Aircraft is Missing,1273515,70.01722124380206
Ernst Lubitsch,68.31573240826174,1942.0,To Be or Not to Be,76389,82.56232794350241
James Algar,28.861859617844033,1942.0,Bambi,683122,86.4948493887968
Irving Rapper,0.0,1942.0,"Now, Voyager",180993,66.63340865354519
George Cukor,74.96140793297215,1942.0,Keeper of the Flame,4947802,60.22649684975009
Mervyn LeRoy,49.88051864705463,1942.0,Random Harvest,77641,80.76919939281643
Zoltan Korda,0.0,1942.0,Jungle Book,2705839,73.04801011251581
Arthur Lubin,0.0,1942.0,Eagle Squadron,37061274,69.67333687228528
Irving Cummings,21.850139250835397,1942.0,My Gal Sal,4340044,68.44936763098647
William Wyler,72.57307003942698,1942.0,Mrs. Miniver,4836948,80.43764993619608
Sam Wood,76.74058992354293,1942.0,Kings Row,77619,78.54092224535508
W.S. Van Dyke,70.56060653745276,1942.0,Cairo,21742948,65.11226958828935
Malcolm St. Clair,19.98705918792361,1942.0,The Bashful Bachelor,24010150,59.83629093239091
Jacques Tourneur,0.0,1942.0,Cat People,1056686,76.15219380180935
Michael Curtiz,73.77313628229793,1942.0,Casablanca,57585,83.8984713018825
John Rawlins,0.0,1942.0,Arabian Nights,8756666,69.10459924604974
Bert Glazer,0.0,1942.0,Doin' Their Bit,19817250,50.951365458949326
Michael Curtiz,73.77313628229793,1942.0,Yankee Doodle Dandy,76647,78.59121819205326
Edward L. Cahn,0.0,1942.0,Don't Lie,19816863,55.977082075917636
Robert Z. Leonard,69.4656803653141,1943.0,The Man from Down Under,27348158,65.64415222765736
Alfred Hitchcock,73.1464487432092,1943.0,Shadow of a Doubt,76339,59.68517877502775
Michael Powell,23.33907374793402,1943.0,The Life and Death of Colonel Blimp,960657,71.8537765413503
James Algar,57.69347608077629,1943.0,Victory Through Air Power,26711156,68.0165648388939
Walter Lang,0.0,1943.0,Coney Island,7511763,70.21801325761506
John Rawlins,23.034866415349914,1943.0,We've Never Been Licked,9567718,63.89818197342203
Ray Enright,0.0,1943.0,Gung Ho!,13194784,67.28857294254796
Fred M. Wilcox,0.0,1943.0,Lassie Come Home,74862,75.68681566929816
Edward Dmytryk,0.0,1943.0,Hitler's Children,11806522,70.86061966676642
Henri-Georges Clouzot,0.0,1943.0,Le Corbeau,3653768,68.77016315468394
Robert Clampett,0.0,1944.0,Birdy and the Beast,33428815,61.781398535869556
George Sidney,0.0,1944.0,Bathing Beauty,9149984,70.78872982060489
Laurence Olivier,0.0,1944.0,Henry V,80493,65.12932696992108
Clarence Brown,71.28458513192209,1944.0,The White Cliffs of Dover,4143564,74.78242134755436
George Cukor,72.86368681639374,1944.0,Gaslight,2279601,79.96477317147517
Anthony Asquith,0.0,1944.0,Fanny by Gaslight,16186514,59.09944080880626
Georg Jacoby,0.0,1944.0,The Woman of My Dreams,34884425,52.160930046492226
Robert Clampett,0.0,1944.0,What's Cookin' Doc?,6649969,61.17164243830858
Howard Hawks,73.77968228185318,1944.0,To Have and Have Not,1971307,66.26805143359095
Vincente Minnelli,0.0,1944.0,Meet Me in St. Louis,74942,72.99128030985263
Sundarrao Nadkarni,0.0,1944.0,Haridas,17468161,74.12641184160547
Otto Preminger,0.0,1944.0,Laura,74871,56.657893218807665
Sergei Eisenstein,43.84841660821946,1944.0,Ivan the Terrible,3090779,65.60888491673381
Harold French,0.0,1944.0,Mr. Emmanuel,29631957,64.4762067090189
Leo McCarey,70.75175281459951,1944.0,Going My Way,42383,57.39625216982513
Billy Wilder,0.0,1944.0,Double Indemnity,73438,83.20012207899742
Marcel Carné,45.822153038593,1945.0,Children of Paradise,754810,72.12119134275132
Gabriel Pascal,0.0,1945.0,Caesar and Cleopatra,1637006,68.44126592692355
Edgar G. Ulmer,0.0,1945.0,Detour,73427,63.77068545741753
Alberto Cavalcanti,22.566771348622026,1945.0,Dead of Night,1129299,66.79635853482723
Clarence Brown,71.63518544306412,1945.0,National Velvet,4766483,78.27551299712107
Anthony Asquith,19.699813602935418,1945.0,The Way to the Stars,2091266,66.93588028418145
Roberto Rossellini,0.0,1945.0,"Rome, Open City",2012056,69.0009873105086
Michael Powell,47.290332595050785,1945.0,I Know Where I'm Going!,949857,67.04104564959148
Curtis Bernhardt,0.0,1945.0,Conflict,3598911,61.35181295690919
Edward Dmytryk,23.62020655558881,1945.0,Back to Bataan,12131002,71.16705845299087
Alfred Hitchcock,68.47740080593856,1945.0,Spellbound,80488,79.0486495260975
Charles Lamont,0.0,1945.0,Salome Where She Danced,26284394,63.94917607611561
David Butler,68.2092201965191,1945.0,San Antonio,12017390,70.15916147174306
Max Nosseck,0.0,1945.0,Dillinger,2209527,71.65506979392468
Leo McCarey,66.74856036413878,1945.0,The Bells of St. Mary's,79729,79.8001380833923
Michael Curtiz,75.24166458666558,1945.0,Mildred Pierce,4995581,66.34542917441021
David Lean,0.0,1945.0,Brief Encounter,70508,71.93852736087746
David Lean,0.0,1945.0,Blithe Spirit,8264802,69.65509821009618
Fritz Lang,69.37611120356277,1945.0,Scarlet Street,146908,78.26570654703018
Jacques Tourneur,25.384064600603114,1946.0,Canyon Passage,16201787,74.05726315381516
Frank Capra,76.9272155367636,1946.0,It's a Wonderful Life,60164,83.82977335010537
Harve Foster,0.0,1946.0,Song of the South,61141,80.36640237557458
John Ford,73.45775056202557,1946.0,My Darling Clementine,74978,65.89562380990776
King Vidor,43.02375707727151,1946.0,Duel in the Sun,183740,76.46402106851077
Ernst Lubitsch,71.48691051809296,1946.0,Cluny Brown,12521881,64.33244055268584
Mervyn LeRoy,76.80358511132677,1946.0,Without Reservations,10387052,70.80416568042996
Arthur Lubin,23.224445624095093,1946.0,Night in Paradise,34478159,62.58538762224614
David Lean,47.197875190324545,1946.0,Great Expectations,2257358,67.04779188195971
Jean Cocteau,0.0,1946.0,Beauty and the Beast,1226363,73.99825764085132
Alfred Hitchcock,69.06884216314495,1946.0,Notorious,255198,71.74818500965961
George Sidney,23.596243273534963,1946.0,The Harvey Girls,1232216,75.1268029553283
Chuck Jones,0.0,1946.0,Hair-Raising Hare,3160077,67.64163808739399
Robert Siodmak,0.0,1946.0,The Killers,1774116,68.99168748025964
Joseph L. Mankiewicz,0.0,1946.0,Dragonwyck,9117035,58.62125926567505
William Wyler,73.36644076505621,1946.0,The Best Years of Our Lives,42159,85.34203647969669
John Farrow,45.78585601341944,1946.0,Two Years Before the Mast,12746610,74.13016494386942
Michael Powell,69.63734781158128,1946.0,A Matter of Life and Death,553272,72.49418747516422
Howard Hawks,70.1437333161025,1946.0,The Big Sleep,1645598,69.75983544360692
Fritz Lang,72.36243686147544,1946.0,Cloak and Dagger,9445359,74.13643018086142
Michael Curtiz,76.27837288944866,1947.0,Life with father,17995856,75.92568886213103
Henri-Georges Clouzot,22.923387718227982,1947.0,Quai des Orfèvres,3645643,71.30657474447636
Joseph L. Mankiewicz,19.540419755225017,1947.0,The Ghost and Mrs. Muir,2297089,67.71888896311151
Martin Gabel,0.0,1947.0,The Lost Moment,9170457,69.67228396390028
Victor Saville,0.0,1947.0,Green Dolphin Street,17594419,55.88517129488826
Alfred Hitchcock,70.16067110359495,1947.0,The Paradine Case,287404,69.68743731911664
Charles Chaplin,84.4069078745582,1947.0,Monsieur Verdoux,545615,69.57036102767522
Henry Koster,0.0,1947.0,The Bishop's Wife,80510,49.08124389638381
Lewis Allen,0.0,1947.0,Desert Fury,35277263,49.30451902546395
Dudley Nichols,0.0,1947.0,Mourning Becomes Electra,19767452,64.80102380752952
Julien Duvivier,23.991035342397225,1947.0,Panique,24198424,69.35602308467743
Roberto Rossellini,23.000329103502867,1947.0,Germany Year Zero,5064191,65.6695685020252
Delmer Daves,0.0,1947.0,Dark Passage,1668866,63.30851662117995
Chusheng Cai,0.0,1947.0,The Spring River Flows East,6939334,61.322584304067426
Carol Reed,0.0,1947.0,Odd Man Out,1192675,68.96204932322745
Michael Powell,70.46300322203534,1947.0,Black Narcissus,46757,70.2747065856911
Jacques Becker,0.0,1947.0,Antoine and Antoinette,20950762,62.70138721766772
Luigi Zampa,0.0,1947.0,To Live in Peace,10386446,72.82309465661345
George Seaton,0.0,1947.0,Miracle on 34th Street,80523,79.14218339485831
Irving Reis,0.0,1947.0,The Bachelor and the Bobby-Soxer,3518352,76.18561060074654
John Boulting,0.0,1947.0,Brighton Rock,10972714,66.74692521459593
Robert Hamer,0.0,1947.0,It Always Rains on Sunday,11069453,64.05244230358215
Stuart Heisler,0.0,1947.0,"Smash-Up, the Story of a Woman",183797,68.65931339853239
Norman Z. McLeod,0.0,1947.0,The Secret Life of Walter Mitty,9478609,70.28464754364342
John Huston,23.424969651446492,1948.0,Key Largo,1397142,79.9367163122237
Carol Reed,22.98734977440915,1948.0,The Fallen Idol,2221107,72.19251170076801
Michael Powell,69.93664657014894,1948.0,The Red Shoes,60169,81.25134920159081
Pietro Francisci,0.0,1948.0,Christmas at Camp 119,19029915,80.08154115006741
Vincent Sherman,0.0,1948.0,Adventures of Don Juan,9271078,74.54403212842008
Howard Hawks,71.82282067710275,1948.0,Red River,76297,80.78642664940723
Abraham Polonsky,0.0,1948.0,Force of Evil,73475,72.38992197506286
Chuck Jones,22.547212695797995,1948.0,Fast and Furry-ous,3198687,66.53994273163369
Marc Allégret,0.0,1948.0,Fanny,32405156,64.58746996368514
Alfred Hitchcock,73.49475728495791,1948.0,Rope,23477436,65.77213513471789
Friz Freleng,0.0,1948.0,Bugs Bunny Rides Again,3198799,65.93018663407271
Bretaigne Windust,0.0,1948.0,Winter Meeting,14348806,66.12333185261619
Victor Fleming,81.98379314981186,1948.0,Joan of Arc,1348418,71.2164668517444
Chuck Jones,22.547212695797995,1948.0,Haredevil Hare,6680124,65.93018663407271
Akira Kurosawa,0.0,1948.0,Drunken Angel,867952,67.38463975147666
Raoul Walsh,63.49904713973164,1948.0,Silver River,26018309,70.65861395437787
Jean Negulesco,0.0,1948.0,Road House,2093621,59.50476648824334
Vittorio De Sica,0.0,1948.0,Bicycle Thieves,642744,76.88116634747588
Charles Barton,0.0,1948.0,Abbott and Costello Meet Frankenstein,68082,76.28475665444188
Jean Cocteau,24.666085880283774,1948.0,Les parents terribles,15480666,59.92866085517016
Fred M. Wilcox,25.22893855643272,1948.0,Three Daring Daughters,21742840,68.20351561344499
John Huston,23.424969651446492,1948.0,The Treasure of the Sierra Madre,11088642,81.86758078048472
Max Ophüls,19.642234191681094,1948.0,Letter from an Unknown Woman,19115862,59.93586387847365
George Marshall,0.0,1948.0,Tap Roots,9650868,70.52850100650386
Anatole Litvak,23.001182957654635,1948.0,"Sorry, Wrong Number",183828,58.057905797526075
Max Ophüls,39.62085548450565,1949.0,The Reckless Moment,2679044,70.68458900031607
Henry King,68.18031390692552,1949.0,Prince of Foxes,10940332,72.40283089043255
William A. Wellman,62.375531091391395,1949.0,Battleground,80916,76.86771775685577
Preston Sturges,44.35719269614984,1949.0,The Beautiful Blonde from Bashful Bend,18033447,67.20409086256348
Allan Dwan,0.0,1949.0,Sands of Iwo Jima,154699,73.99657743393671
David Lean,69.54713915097778,1949.0,The Passionate Friends,5565318,65.23864330234821
Henry King,68.18031390692552,1949.0,Twelve O'Clock High,76402,77.82474659065608
George Cukor,73.43270188544516,1949.0,Adam's Rib,68084,77.43325548460089
Anthony Mann,0.0,1949.0,Reign of Terror,17613909,69.38452287153831
Roberto Rossellini,44.8901852708446,1949.0,Stromboli,3955571,62.6992915455993
Joseph L. Mankiewicz,42.113382742928856,1949.0,A Letter to Three Wives,80923,65.35074301127682
Stanley Donen,0.0,1949.0,On the Town,12816415,75.13972131246295
Richard Thorpe,48.44889577448743,1949.0,Malaya,6893869,69.28237491060926
Akira Kurosawa,22.46154658382555,1949.0,Stray Dog,867905,68.63211093570695
Busby Berkeley,24.584181280164987,1949.0,Take Me Out to the Ball Game,17519548,72.22594285876156
Jacques Becker,20.90046240588924,1949.0,Rendezvous in July,21031559,61.07663047100104
Robert Hamer,21.35081410119405,1949.0,Kind Hearts and Coronets,350908,72.47946612694358
Friz Freleng,21.976728878024236,1949.0,High Diving Hare,3150536,66.56790172074203
Raoul Walsh,64.95703220444103,1949.0,White Heat,11445373,65.51658360990494
Cecil B. DeMille,65.13785532564854,1949.0,Samson and Delilah,447194,75.17847373851454
Alexander Hall,0.0,1949.0,The Great Lover,16955791,69.42118287512797
John M. Stahl,0.0,1949.0,"Oh, You Beautiful Doll",33108995,66.29375126311382
Joseph H. Lewis,0.0,1949.0,Gun Crazy,73937,65.11040828714484
Stuart Heisler,22.886437799510798,1949.0,Tulsa,5134517,67.3260798542864
Robert Z. Leonard,70.33181409981921,1949.0,In the Good Old Summertime,3535920,76.18295445630245
Ted Tetzlaff,0.0,1949.0,The Window,3125976,69.66938833293045
William Wyler,77.13049541377382,1949.0,The Heiress,73970,79.48093884891416
Alexander Mackendrick,0.0,1949.0,Whisky Galore!,9293418,61.10165656129294
Henry Koster,16.360414632127938,1949.0,The Inspector General,7741538,70.84140728444336
Yasujirô Ozu,0.0,1949.0,Late Spring,846329,69.06463153193845
Raoul Walsh,64.95703220444103,1949.0,Colorado Territory,3717818,59.677422615549624
Claude Autant-Lara,0.0,1949.0,Keep an Eye on Amelia,21031066,58.463034329883854
Jacques Tati,0.0,1949.0,L'École des facteurs,8930574,65.15274159245175
Carol Reed,47.051520341331816,1949.0,The Third Man,71473,78.02483747464602
Charles Walters,0.0,1949.0,The Barkleys of Broadway,3497579,73.53843118536054
Jacques Tati,0.0,1949.0,Jour de fête,30863517,66.05155910678285
Mervyn LeRoy,74.78503424882125,1949.0,Little Women,2175640,77.98750163059398
Compton Bennett,0.0,1949.0,That Forsyte Woman,14186757,71.44188576097665
Richard Thorpe,48.44889577448743,1949.0,The Sun Comes Up,9252149,67.75784943869762
Mark Robson,0.0,1949.0,Home of the Brave,10377382,72.9667259223153
Mark Robson,0.0,1949.0,Champion,1767215,74.79599421499823
Lewis Seiler,0.0,1950.0,Breakthrough,35755021,70.47197431454424
Ingmar Bergman,0.0,1950.0,To Joy,11380035,59.8255641309429
Chuck Jones,66.70392248436679,1950.0,Rabbit of Seville,1285869,68.97701331979897
Roberto Rossellini,65.7899491193777,1950.0,"Francesco, giullare di Dio",3341998,59.9824812907934
Joseph L. Mankiewicz,63.89696374668779,1950.0,All About Eve,41881,80.59761339932476
Jean Negulesco,19.83492216274778,1950.0,The Mudlark,7222016,70.2050118722703
Luis Buñuel,21.65486081753295,1950.0,Los olvidados,3649527,74.0973878831491
Lewis Milestone,47.43207199723321,1950.0,Halls of Montezuma,10004330,70.63273417931057
Michelangelo Antonioni,0.0,1950.0,Cronaca di un amore,10858701,53.9477218486487
Billy Wilder,27.733374026332474,1950.0,Sunset Boulevard,76368,83.07866369219514
Richard Thorpe,69.9449866069019,1950.0,Three Little Words,3396134,72.50529173492386
Akira Kurosawa,45.33891689572787,1950.0,Rashomon,187603,72.6512820097346
Robert Rossen,0.0,1950.0,All the King's Men,4500088,75.28129753211685
David Miller,0.0,1950.0,Our Very Own,23319831,70.6479506947696
Victor Saville,18.62839043162942,1950.0,Kim,6982498,70.23175974078819
Robert Z. Leonard,72.1143971480311,1950.0,Duchess of Idaho,3255424,68.7593520169104
Jules Dassin,0.0,1950.0,Night and the City,1934977,69.01673238274377
Fred Zinnemann,0.0,1950.0,The Men,1285833,59.57441701753221
Ray Enright,22.429524314182654,1950.0,Kansas Raiders,35766299,65.74920306861105
John Ford,72.02163634657266,1950.0,Rio Grande,690868,72.69280785565628
Hal Walker,0.0,1950.0,At War With The Army,5990251,64.46826760798061
Fritz Lang,74.85128633536785,1950.0,American Guerrilla in the Philippines,13786783,66.01108118801646
Sam Wood,76.15096840213266,1950.0,Ambush,22438706,68.7323652756191
George Sidney,48.63851092531106,1950.0,Key to the City,26252539,69.02395540407372
Byron Haskin,0.0,1950.0,Treasure Island,6196826,73.64659516070238
William Dieterle,65.684828977162,1950.0,September Affair,24147327,70.4154851598046
Walter Lang,23.40600441920502,1950.0,Cheaper by the Dozen,4492414,74.25914930881031
Jean Negulesco,19.83492216274778,1950.0,Three Came Home,7315440,74.13051089991009
Henry Koster,39.97421706027573,1950.0,Wabash Avenue,26178764,66.98941410940375
Henry Koster,39.97421706027573,1950.0,Harvey,170936,78.51544957788602
Frank Capra,77.86872523384811,1950.0,Riding High,9695354,67.91546659972397
Henry King,69.72822703679743,1950.0,The Gunfighter,3145948,76.62969213046344
Rudolph Maté,0.0,1950.0,Branded,15799422,70.8114944932564
Vincente Minnelli,24.330426769950876,1950.0,Father of the Bride,80944,74.7203122377083
Roy Del Ruth,73.22767767072082,1950.0,The West Point Story,18178296,67.29797910908452
Michael Gordon,0.0,1950.0,Cyrano de Bergerac,4432750,74.74026699747107
Arthur Lubin,44.08624149817714,1950.0,Francis,12361350,69.62200364322722
Stuart Heisler,45.32846441760626,1950.0,Dallas,24200785,67.76271400545153
Alfred Hitchcock,69.06925248783138,1950.0,Stage Fright,295973,47.7359028168083
Norman Z. McLeod,23.428215847881138,1950.0,Let's Dance,26393733,67.35446826382416
George Marshall,23.509500335501286,1950.0,Never a Dull Moment,20206687,63.0984119890729
Louis King,0.0,1950.0,Frenchie,11699620,67.4069823504531
H.C. Potter,44.99878541617687,1950.0,The Miniver Story,7087007,70.8121986640821
Nicholas Ray,0.0,1950.0,In a Lonely Place,812818,67.40942080885583
Clarence Brown,74.15257158786531,1950.0,To Please a Lady,22945150,67.42319382673936
Max Ophüls,63.182385151277664,1950.0,La Ronde,1923722,57.49488568615113
David Butler,67.81965630542923,1950.0,The Daughter of Rosie O'Grady,31092862,69.64402736785141
Delmer Daves,21.10283887372665,1950.0,Broken Arrow,993532,74.9684144283198
John Huston,77.35973534901596,1950.0,The Asphalt Jungle,894179,67.56173830522974
George Sidney,48.63851092531106,1950.0,Annie Get Your Gun,11026396,75.02080745790968
John Farrow,70.49591099470923,1950.0,Copper Canyon,31304479,67.76271400545153
Charles Lamont,21.316392025371872,1950.0,Ma and Pa Kettle Go to Town,25951913,70.78502668360952
Henry Koster,39.97421706027573,1950.0,My Blue Heaven,26178788,67.84034948069937
George Cukor,72.54150850194205,1950.0,Born Yesterday,2066293,77.1593366279522
David Butler,67.81965630542923,1950.0,Tea for Two,5979134,69.79349265406807
Henry Hathaway,70.2150778286496,1950.0,The Black Rose,3189853,68.19370978906667
George Seaton,26.380727798286102,1950.0,For Heaven's Sake,14641156,68.38511766852822
Jacques Tourneur,50.069818985208165,1950.0,The Flame and the Arrow,3361465,72.0610280334711
Clyde Geronimi,0.0,1950.0,Cinderella,399402,82.9328084548105
Compton Bennett,23.81396192032555,1950.0,King Solomon's Mines,9467480,74.32962591683795
Anthony Mann,23.12817429051277,1950.0,Winchester '73,1024760,76.35134444102214
George Marshall,23.509500335501286,1950.0,Fancy Pants,4793122,69.97886421203236
Hal Walker,0.0,1950.0,My Friend Irma Goes West,5318135,66.7447121662632
Federico Fellini,0.0,1951.0,The White Sheik,3645528,65.66425115650907
Jacques Tourneur,74.09016166303186,1951.0,Anne of the Indies,11535233,69.21461239136958
Raoul Walsh,65.28420672661082,1951.0,Captain Horatio Hornblower,1022698,74.81072169610754
